LINK_ID,SOURCE_NODE_ID,TARGET_NODE_ID,RELATIONSHIP_TYPE,SPEED_GBPS,PROTECTION_ROLE,IS_SPOF_RISK,LINK_STATUS,PROPERTIES_JSON
link-88,dev:mx304-05,port:mx304-05:et-0/0/2,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-89,dev:mx304-05,port:mx304-05:et-0/0/3,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-90,dev:mx304-05,port:mx304-05:xe-0/1/0,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-91,dev:mx304-05,port:mx304-05:xe-0/1/1,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-92,dev:mx304-05,port:mx304-05:xe-0/1/2,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-93,dev:mx304-05,port:mx304-05:xe-0/1/3,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-94,dev:mx304-05,port:mx304-05:xe-0/1/4,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-95,dev:mx304-05,port:mx304-05:xe-0/1/5,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-96,dev:mx304-05,port:mx304-05:xe-0/1/6,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-97,dev:mx304-05,port:mx304-05:xe-0/1/7,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-98,port:mx304-05:et-0/0/0,link:mx304-05:et-0/0/0--mx960-gldt:et-0/0/4,TERMINATES,100,protected,False,UP,"{""link_end"": ""a"", ""source"": ""nms"", ""method"": ""lldp"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-99,port:mx960-gldt:et-0/0/4,link:mx304-05:et-0/0/0--mx960-gldt:et-0/0/4,TERMINATES,100,protected,False,UP,"{""link_end"": ""z"", ""source"": ""nms"", ""method"": ""lldp"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-100,site:09,dev:mx304-06,CONTAINS,10,protected,False,UP,"{""source"": ""inventory_review"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-101,dev:mx304-06,sw:junos-23.4R2,RUNS,10,protected,False,UP,"{""source"": ""inventory_review"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-102,dev:mx304-06,port:mx304-06:et-0/0/0,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-103,dev:mx304-06,port:mx304-06:et-0/0/1,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-104,dev:mx304-06,port:mx304-06:et-0/0/2,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-105,dev:mx304-06,port:mx304-06:et-0/0/3,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-106,dev:mx304-06,port:mx304-06:xe-0/1/0,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-107,dev:mx304-06,port:mx304-06:xe-0/1/1,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-108,dev:mx304-06,port:mx304-06:xe-0/1/2,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-109,dev:mx304-06,port:mx304-06:xe-0/1/3,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-110,dev:mx304-06,port:mx304-06:xe-0/1/4,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-111,dev:mx304-06,port:mx304-06:xe-0/1/5,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-112,dev:mx304-06,port:mx304-06:xe-0/1/6,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-113,dev:mx304-06,port:mx304-06:xe-0/1/7,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-114,port:mx304-06:et-0/0/0,link:mx304-06:et-0/0/0--mx960-gldt:et-0/0/5,TERMINATES,100,protected,False,UP,"{""link_end"": ""a"", ""source"": ""nms"", ""method"": ""lldp"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-115,port:mx960-gldt:et-0/0/5,link:mx304-06:et-0/0/0--mx960-gldt:et-0/0/5,TERMINATES,100,protected,False,UP,"{""link_end"": ""z"", ""source"": ""nms"", ""method"": ""lldp"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-116,site:10,dev:mx304-07,CONTAINS,10,protected,False,UP,"{""source"": ""inventory_review"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-117,dev:mx304-07,sw:junos-23.4R2,RUNS,10,protected,False,UP,"{""source"": ""inventory_review"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-118,dev:mx304-07,port:mx304-07:et-0/0/0,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-119,dev:mx304-07,port:mx304-07:et-0/0/1,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-120,dev:mx304-07,port:mx304-07:et-0/0/2,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-121,dev:mx304-07,port:mx304-07:et-0/0/3,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-122,dev:mx304-07,port:mx304-07:xe-0/1/0,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-123,dev:mx304-07,port:mx304-07:xe-0/1/1,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-124,dev:mx304-07,port:mx304-07:xe-0/1/2,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-125,dev:mx304-07,port:mx304-07:xe-0/1/3,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-126,dev:mx304-07,port:mx304-07:xe-0/1/4,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-127,dev:mx304-07,port:mx304-07:xe-0/1/5,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-128,dev:mx304-07,port:mx304-07:xe-0/1/6,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-129,dev:mx304-07,port:mx304-07:xe-0/1/7,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-130,port:mx304-07:et-0/0/0,link:mx304-07:et-0/0/0--mx960-gldt:et-0/0/6,TERMINATES,100,protected,False,UP,"{""link_end"": ""a"", ""source"": ""nms"", ""method"": ""lldp"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-131,port:mx960-gldt:et-0/0/6,link:mx304-07:et-0/0/0--mx960-gldt:et-0/0/6,TERMINATES,100,protected,False,UP,"{""link_end"": ""z"", ""source"": ""nms"", ""method"": ""lldp"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-132,site:03,dev:mx304-08,CONTAINS,10,protected,False,UP,"{""source"": ""inventory_review"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-133,dev:mx304-08,sw:junos-23.4R2,RUNS,10,protected,False,UP,"{""source"": ""inventory_review"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-134,dev:mx304-08,port:mx304-08:et-0/0/0,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-135,dev:mx304-08,port:mx304-08:et-0/0/1,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-136,dev:mx304-08,port:mx304-08:et-0/0/2,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-137,dev:mx304-08,port:mx304-08:et-0/0/3,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-138,dev:mx304-08,port:mx304-08:xe-0/1/0,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-139,dev:mx304-08,port:mx304-08:xe-0/1/1,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-140,dev:mx304-08,port:mx304-08:xe-0/1/2,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-141,dev:mx304-08,port:mx304-08:xe-0/1/3,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-142,dev:mx304-08,port:mx304-08:xe-0/1/4,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-143,dev:mx304-08,port:mx304-08:xe-0/1/5,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-144,dev:mx304-08,port:mx304-08:xe-0/1/6,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-145,dev:mx304-08,port:mx304-08:xe-0/1/7,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-146,port:mx304-08:et-0/0/0,link:mx304-08:et-0/0/0--mx960-gldt:et-0/0/7,TERMINATES,100,protected,False,UP,"{""link_end"": ""a"", ""source"": ""nms"", ""method"": ""lldp"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-147,port:mx960-gldt:et-0/0/7,link:mx304-08:et-0/0/0--mx960-gldt:et-0/0/7,TERMINATES,100,protected,False,UP,"{""link_end"": ""z"", ""source"": ""nms"", ""method"": ""lldp"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-148,site:04,dev:mx304-09,CONTAINS,10,protected,False,UP,"{""source"": ""inventory_review"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-149,dev:mx304-09,sw:junos-23.4R2,RUNS,10,protected,False,UP,"{""source"": ""inventory_review"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-150,dev:mx304-09,port:mx304-09:et-0/0/0,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-151,dev:mx304-09,port:mx304-09:et-0/0/1,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-152,dev:mx304-09,port:mx304-09:et-0/0/2,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-153,dev:mx304-09,port:mx304-09:et-0/0/3,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-154,dev:mx304-09,port:mx304-09:xe-0/1/0,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-155,dev:mx304-09,port:mx304-09:xe-0/1/1,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-156,dev:mx304-09,port:mx304-09:xe-0/1/2,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-157,dev:mx304-09,port:mx304-09:xe-0/1/3,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-158,dev:mx304-09,port:mx304-09:xe-0/1/4,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-159,dev:mx304-09,port:mx304-09:xe-0/1/5,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-160,dev:mx304-09,port:mx304-09:xe-0/1/6,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
link-161,dev:mx304-09,port:mx304-09:xe-0/1/7,HAS_PORT,10,protected,False,UP,"{""source"": ""config_backup"", ""method"": ""config_parse"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}"
